timestamp	slug	filename	caption	location_lat	location_lng	location_alt	location_acc
1746868319	20250510061159_28f0b	20250510061159_28f0b.png	ラーメンショップなまず峠店	34.84133824630168	134.338696316839	60.67456048261374	4.1039395044799365
1746869700	20250510063500_6d91a	20250510063500_6d91a.png		34.841156314391576	134.3383445330928	53.34731399919838	4.748651529035673
1746869760	20250510063600_e1f78	20250510063600_e1f78.png		34.841319611655585	134.3384682570895	51.07871523592621	4.748651532217147
1746869876	20250510063756_4307e	20250510063756_4307e.png		34.841120619393024	134.3381869278778	52.842410776764154	4.748651530191761
1746930504	20250511112824_c7b28	20250511112824_c7b28.png		34.51834457250886	133.92888445806227	64.46138602867723	5.357843355840781
1746930803	20250511113323_acb70	20250511113323_acb70.png		34.51791614704026	133.92918016431054	65.53540213685483	7.152423281774249
1746933043	20250511121043_eeaab	20250511121043_eeaab.png		34.53208073297088	133.97263223163972	4.529242377057535	60.85039532265993
1746934561	20250511123601_4d3ea	20250511123601_4d3ea.png	藤田ぴっぴ\n岡山うどん総選挙第2位	34.532085963836174	133.9725788375249	4.529242377057535	20.843038214237946
1746936088	20250511010128_09f5d	20250511010128_09f5d.png		34.532628148186205	133.97266057967562	7.077453290112317	18.804977616855588
1746936635	20250511011035_cad98	20250511011035_cad98.png		34.53201732031296	133.97259620485676	4.529242377057535	25.903071647471123
1746937153	20250511011913_99ff6	20250511011913_99ff6.png	PowerBase	34.51341490663779	133.95686975335562	3.5890687714824736	3.4377260009273907
1746937774	20250511012934_58067	20250511012934_58067.png	un14-2	34.51343495788947	133.9574961495394	4.389242377057535	37.79984233248723
1746937832	20250511013032_ccf7b	20250511013032_ccf7b.png		34.51355246141043	133.95693787674847	3.062038463965166	2.398841781995036
1746938351	20250511013911_b0fd5	20250511013911_b0fd5.png		34.49724095956009	133.96306803762067	3.922062026336789	4.748651530191763
1746938740	20250511014540_124d6	20250511014540_124d6.png	un14-1。顔は競輪選手らしい	34.497758604544764	133.96167980170705	3.3371350471136125	85.35240415372627
1746939974	20250511020614_235d4	20250511020614_235d4.png		34.499827415953085	133.96277546027784	-1.2128649528863917	41.33329121728941
1746941142	20250511022542_d73aa	20250511022542_d73aa.png		34.4924239069973	133.95385053548358	6.018270547153342	83.02924973366652
1746941235	20250511022715_df953	20250511022715_df953.png		34.49047000731545	133.95510327952476	3.0184023164760063	3.7595431856123263
1746941332	20250511022852_5b239	20250511022852_5b239.png	un14-4	34.49054218633388	133.95524098884079	4.06900510750711	4.748651530191774
1746941661	20250511023421_ebe79	20250511023421_ebe79.png	un02	34.49174112174929	133.95330504814484	6.018270547153342	223.01591823269325
